16-08-15 00:14:59,664 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:15:00,664 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:15:01,675 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:15:02,676 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:15:03,676 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:15:04,677 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:15:05,678 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:15:06,679 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:15:07,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:15:08,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:15:09,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:15:10,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:15:11,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:15:12,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:15:13,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 58.333333333333336%
16-08-15 00:15:14,680 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 66.66666666666666%
16-08-15 00:15:15,690 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 66.66666666666666%
16-08-15 00:15:16,690 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 75.0%
16-08-15 00:15:17,693 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:15:18,693 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:15:19,693 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 91.66666666666666%
16-08-15 00:15:20,762 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:73) ## Query 去哪儿 finished. With status NOT_FINISH.
16-08-15 00:15:33,490 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:164) ## Query 去哪儿 finished.
16-08-15 00:18:49,825 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:51,105 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:52,106 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:53,107 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:54,107 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:55,116 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:56,206 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:58,350 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:18:59,870 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:01,070 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:02,070 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:03,280 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:04,282 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:05,306 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:06,307 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:07,307 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:08,312 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:13,364 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:19,360 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:20,361 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:21,361 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:22,363 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:23,388 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:25,988 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:27,333 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:31,790 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:32,984 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:33,985 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:34,991 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:35,995 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:38,947 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:19:43,616 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 8.333333333333332%
16-08-15 00:19:44,739 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 8.333333333333332%
16-08-15 00:19:45,741 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 8.333333333333332%
16-08-15 00:19:46,741 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 8.333333333333332%
